WP,B_1000,B_1007,B_1014,B_1020,B_1027,B_1034,B_1041,B_1048,B_1055,B_1062,B_1069,B_1076,B_1083,B_1090,B_1097,B_1104,B_1111,B_1118,B_1125,B_1132,B_1139,B_1146,B_1153,B_1160,B_1167,B_1174,B_1181,B_1188,B_1195,B_1202,B_1209,B_1216,B_1223,B_1230,B_1237,B_1244,B_1251,B_1258,B_1265,B_1272,B_1279,B_1286,B_1293,B_1300,B_1307,B_1314,B_1321,B_1328,B_1335,B_1342,B_1349,B_1356,B_1363,B_1370,B_1377,B_1384,B_1391,B_1398,B_1405,B_1413,B_1420,B_1427,B_1434,B_1441,B_1448,B_1455,B_1462,B_1469,B_1476,B_1483,B_1490,B_1498,B_1505,B_1512,B_1519,B_1526,B_1533,B_1540,B_1547,B_1554,B_1561,B_1569,B_1576,B_1583,B_1590,B_1597,B_1604,B_1611,B_1618,B_1626,B_1633,B_1640,B_1647,B_1654,B_1661,B_1668,B_1676
-2.861325,0.333317036,0.334691286,0.336673964,0.338110214,0.339182143,0.340440821,0.341574357,0.342295,0.342332286,0.343251107,0.3431235,0.343250464,0.3431625,0.34254525,0.342059179,0.341087071,0.339819571,0.338003321,0.335080107,0.330036214,0.322474357,0.312553357,0.304302679,0.2995035,0.296535214,0.294543179,0.292229321,0.290235714,0.289042679,0.289246679,0.290560321,0.293256857,0.296355714,0.298981786,0.301381964,0.302896429,0.303582536,0.304184536,0.304942286,0.30468875,0.304345071,0.302971321,0.300748321,0.297958536,0.293582071,0.288113107,0.281587429,0.2678739825714286,0.25416053614285716,0.24044708971428572,0.22673364328571427,0.21302019685714285,0.19930675042857143,0.18559330400000001,0.17187985757142857,0.15816641114285712,0.1444529647142857,0.13073951828571428,0.11702607185714287,0.10331262542857142,0.089599179,0.085506464,0.083280893,0.082207143,0.081974714,0.082304036,0.083505143,0.086161679,0.089551107,0.093360429,0.097566429,0.102797643,0.107418929,0.112376607,0.117310821,0.122238536,0.126968214,0.131380214,0.135755857,0.140049964,0.144054036,0.148027071,0.151686429,0.155086571,0.158226214,0.161076464,0.163820536,0.166444179,0.168746714,0.170655071,0.172166321,0.173432643,0.173589571,0.173157929,0.172749357,0.172030821,0.170155036
-2.5510609,0.321231107,0.322883464,0.325097714,0.326587143,0.327577071,0.328996036,0.330333429,0.33117525,0.331487821,0.332272286,0.332711679,0.333084143,0.333212429,0.332972714,0.332469071,0.332006214,0.330904036,0.329437607,0.326658643,0.322561857,0.316001643,0.3071255,0.299697429,0.295381321,0.292954821,0.291388357,0.289331964,0.287468964,0.286640857,0.286962929,0.288136429,0.29060075,0.293721643,0.296172143,0.298489393,0.300015357,0.300807893,0.301429071,0.302139786,0.301977893,0.301958821,0.30091775,0.298879179,0.296591571,0.292617107,0.287578786,0.281683857,0.2685080483571428,0.2553322397142857,0.24215643107142856,0.22898062242857142,0.21580481378571426,0.20262900514285714,0.18945319649999998,0.17627738785714286,0.1631015792142857,0.14992577057142856,0.13674996192857142,0.12357415328571428,0.11039834464285714,0.097222536,0.093300107,0.09127575,0.090481179,0.090332214,0.090675893,0.09182625,0.09434275,0.097637786,0.101384,0.105475107,0.11045975,0.1148955,0.119529,0.1240685,0.128668464,0.132913821,0.136971857,0.140842107,0.144721786,0.148258107,0.151772321,0.155127214,0.158135679,0.160929357,0.1636515,0.166106607,0.168356571,0.170543607,0.172301857,0.173681071,0.174566143,0.174401571,0.173489857,0.172910679,0.172412464,0.171003143
-2.4959028,0.224003929,0.225444786,0.227132214,0.2282865,0.229169393,0.230507607,0.231614036,0.232487429,0.232924429,0.233813571,0.234406071,0.235029214,0.235301107,0.235466357,0.235627714,0.2355615,0.235367643,0.234675036,0.233323429,0.230759179,0.226713929,0.221280393,0.216739286,0.214322714,0.2130395,0.21223325,0.211105607,0.210165321,0.209914,0.210502214,0.21158625,0.213567571,0.215816821,0.217612143,0.219337214,0.220623,0.221327821,0.221829,0.222545893,0.222490571,0.222599321,0.222129214,0.220954214,0.219531036,0.217085929,0.213811214,0.209925,0.20062614792857142,0.19132729585714287,0.18202844378571428,0.1727295917142857,0.16343073964285715,0.15413188757142857,0.14483303549999998,0.13553418342857143,0.12623533135714288,0.1169364792857143,0.10763762721428571,0.09833877514285715,0.08903992307142858,0.079741071,0.077088857,0.075814321,0.075354964,0.075354,0.0756895,0.076572643,0.078436321,0.080856964,0.083649857,0.086682036,0.090350214,0.093574893,0.097004357,0.100323357,0.103613571,0.106704893,0.109568036,0.112280643,0.115166786,0.117640679,0.120115607,0.122539607,0.124647893,0.126784536,0.128653643,0.130370464,0.131982036,0.133658679,0.134826107,0.135478643,0.136320857,0.13635125,0.135709786,0.13514075,0.134457643,0.133111679
-2.3442181,0.2828515,0.284497643,0.286552,0.288008,0.289269036,0.290694964,0.292202643,0.293094643,0.293448143,0.294287071,0.294877321,0.295253786,0.295395679,0.295113214,0.294763321,0.294315107,0.293442357,0.292023214,0.289432143,0.285168571,0.2783385,0.269541857,0.262322464,0.258157929,0.255756821,0.254155857,0.252460679,0.250953143,0.250341321,0.250728643,0.2519585,0.254333643,0.257179429,0.259498714,0.261629036,0.263116,0.263861964,0.264604643,0.265312393,0.265160179,0.265009214,0.263777929,0.261799893,0.259384857,0.255396179,0.2503405,0.244323536,0.23220503085714286,0.22008652571428572,0.20796802057142857,0.19584951542857143,0.18373101028571429,0.17161250514285714,0.159494,0.14737549485714285,0.1352569897142857,0.12313848457142856,0.11101997942857142,0.09890147428571427,0.08678296914285713,0.074664464,0.071367143,0.069651429,0.068893107,0.068735893,0.069022429,0.069959107,0.072037643,0.074865893,0.077937964,0.081319786,0.085573571,0.089400429,0.093424607,0.097409357,0.101423286,0.105256821,0.108836464,0.11238,0.115888393,0.119173107,0.122409643,0.125467071,0.12828225,0.130992821,0.133427214,0.135711964,0.137865536,0.139865071,0.141576286,0.142997179,0.144019357,0.14408175,0.143574179,0.143238679,0.142780964,0.141612286
-2.3786919,0.396897714,0.398880536,0.401079143,0.402817643,0.404163857,0.405654036,0.407080214,0.407825464,0.407909107,0.408771214,0.408749071,0.408635321,0.408441464,0.407727357,0.406898357,0.405682429,0.404139214,0.401875643,0.398221786,0.392409786,0.383449893,0.372083607,0.362755679,0.35746275,0.354940536,0.353736893,0.352409893,0.35105275,0.350378786,0.350555321,0.351486107,0.353474179,0.356207429,0.358485286,0.360536714,0.361853286,0.362405143,0.362642107,0.363040893,0.362448357,0.361691107,0.359908321,0.357048786,0.353411964,0.34801625,0.341246429,0.333106143,0.3160803598571429,0.29905457671428576,0.2820287935714286,0.26500301042857144,0.2479772272857143,0.23095144414285718,0.21392566100000004,0.19689987785714289,0.17987409471428575,0.1628483115714286,0.14582252842857146,0.12879674528571433,0.11177096214285717,0.094745179,0.090261679,0.088088464,0.087347714,0.087477536,0.088139857,0.0899165,0.093381714,0.097973857,0.102980107,0.10844675,0.115064214,0.120987857,0.127245357,0.133429321,0.139485643,0.145413643,0.151070464,0.156457714,0.161717179,0.166570643,0.171376964,0.175796,0.179767607,0.183503893,0.186926179,0.190040286,0.192897357,0.195907464,0.198359143,0.200144393,0.201076357,0.200750821,0.199699,0.199399821,0.199591393,0.199456464
-3.6886961,0.347208536,0.348896143,0.3510265,0.352577964,0.353620393,0.355106679,0.356515821,0.357237786,0.357555893,0.35870925,0.359288643,0.359954214,0.360301964,0.360152429,0.35998125,0.359540964,0.358799321,0.357479429,0.355211,0.35130125,0.345007964,0.336531357,0.329364679,0.324987179,0.322192929,0.320148857,0.317899429,0.316097357,0.315306929,0.315665357,0.317177321,0.32015075,0.323717893,0.326711357,0.329392714,0.331137643,0.332071429,0.332873286,0.333786,0.333901857,0.333947821,0.333219536,0.331556036,0.32945975,0.325689643,0.32085175,0.3151705,0.30114859435714286,0.2871266887142857,0.2731047830714286,0.25908287742857145,0.2450609717857143,0.23103906614285713,0.2170171605,0.20299525485714287,0.1889733492142857,0.17495144357142856,0.16092953792857143,0.14690763228571427,0.13288572664285714,0.118863821,0.114034071,0.11154575,0.110493214,0.110418357,0.110979893,0.11234025,0.115324964,0.11922425,0.123521464,0.128192036,0.133917179,0.138828036,0.143956429,0.149012786,0.153861286,0.158321857,0.162512143,0.166521143,0.170533357,0.174112143,0.177746821,0.181235214,0.184632286,0.187725857,0.190633714,0.193276821,0.195916036,0.198421821,0.200411214,0.201884429,0.203244643,0.203548143,0.203026143,0.202281321,0.201061107,0.198408107
-3.3439582,0.4081965,0.40983025,0.411733679,0.4131835,0.41427425,0.415630893,0.41687375,0.417712429,0.417808071,0.418700786,0.419035643,0.419249286,0.419470607,0.419202429,0.41874275,0.418042964,0.417083357,0.415328571,0.412550857,0.408012964,0.401077964,0.391585714,0.38356475,0.378859929,0.375999607,0.374002679,0.371664036,0.369483,0.368389536,0.368657536,0.369893679,0.372820214,0.376495929,0.379494107,0.382191357,0.383938893,0.384782321,0.385459036,0.386310786,0.386187679,0.386141214,0.385026321,0.382843071,0.380543929,0.376272071,0.370921321,0.364650393,0.3485830460714286,0.33251569914285717,0.31644835221428574,0.3003810052857143,0.28431365835714284,0.2682463114285714,0.2521789645,0.23611161757142857,0.22004427064285714,0.20397692371428572,0.18790957678571427,0.17184222985714284,0.15577488292857142,0.139707536,0.134327536,0.131577607,0.130534,0.130452536,0.1311035,0.132786786,0.136331393,0.141003214,0.146244964,0.151905929,0.158666821,0.16455725,0.170704821,0.176613964,0.182445286,0.187823393,0.192877929,0.197715357,0.202548857,0.206794071,0.211011179,0.215168929,0.21874975,0.222229786,0.225433107,0.2284165,0.231212714,0.233995714,0.236056286,0.237600571,0.238679857,0.238297393,0.237067071,0.236165714,0.2353555,0.233283964
-3.2543263,0.335246286,0.336958607,0.339037357,0.340508286,0.341712714,0.343173929,0.344579036,0.345485143,0.345801893,0.347015821,0.34758775,0.348152679,0.348427964,0.348422821,0.348393321,0.348155857,0.34762325,0.346239321,0.344005429,0.340087536,0.334154393,0.326122679,0.319188429,0.315155464,0.312777429,0.310973893,0.309020071,0.307411929,0.306660286,0.307149214,0.308632179,0.311528679,0.314905286,0.317718143,0.320290179,0.322083464,0.322924929,0.323664179,0.324687036,0.324601929,0.324655821,0.323868143,0.322246714,0.320372786,0.316707786,0.311944393,0.306473857,0.2930659360714286,0.27965801514285715,0.26625009421428575,0.2528421732857143,0.23943425235714288,0.22602633142857143,0.21261841050000002,0.19921048957142856,0.18580256864285716,0.17239464771428573,0.1589867267857143,0.14557880585714286,0.13217088492857143,0.118762964,0.114479679,0.112304857,0.111473214,0.111440857,0.111911321,0.113239143,0.11597825,0.119638036,0.123655571,0.128093107,0.133345643,0.137934571,0.142867821,0.147551357,0.152247,0.156490786,0.160534357,0.164471679,0.168236929,0.171729464,0.175182071,0.178489107,0.181580071,0.1844665,0.187178643,0.189706036,0.192092321,0.194314143,0.195834679,0.196965643,0.197946821,0.197947821,0.197105429,0.196170214,0.195031929,0.192719571
-3.1440101,0.364028536,0.365122357,0.366517143,0.367495536,0.367904179,0.368805286,0.369710179,0.370095464,0.369764607,0.370221964,0.370291393,0.370508214,0.370747321,0.3702145,0.369517357,0.369069214,0.368443214,0.367029143,0.364882071,0.361796357,0.357266464,0.351039607,0.345539107,0.342551036,0.340786,0.340010036,0.339062143,0.338109143,0.337515036,0.337517071,0.337923357,0.339326,0.341074964,0.342524107,0.344058036,0.344901857,0.344910321,0.344963393,0.34556875,0.345192143,0.345006536,0.344106,0.34249775,0.340751214,0.337572321,0.333546429,0.3289,0.3153837627857143,0.3018675255714286,0.28835128835714285,0.27483505114285717,0.2613188139285714,0.24780257671428574,0.2342863395,0.2207701022857143,0.20725386507142857,0.19373762785714285,0.18022139064285714,0.16670515342857142,0.1531889162142857,0.139672679,0.134608821,0.13213875,0.131268321,0.131408714,0.132183786,0.133939571,0.137613643,0.142327679,0.147619393,0.153239893,0.159929821,0.165613429,0.171482,0.177194857,0.182704071,0.187966036,0.192675071,0.197218679,0.201713714,0.205620536,0.209462036,0.213132036,0.216250143,0.219196679,0.221818857,0.224277607,0.226736036,0.229041107,0.230852643,0.232441357,0.233101964,0.232469,0.231466786,0.23071525,0.230775679,0.230464679
-3.1715892,0.338756321,0.3402745,0.342255893,0.343710786,0.344699964,0.34607175,0.347359464,0.348151107,0.348040357,0.348919964,0.349344107,0.349722429,0.349785607,0.349464821,0.348968,0.348340786,0.347395143,0.345620321,0.342985357,0.338595143,0.331856429,0.323072393,0.315613929,0.311597821,0.309585607,0.308277143,0.306781786,0.30549475,0.304781821,0.305200036,0.30646975,0.309019714,0.311942143,0.314133893,0.31642425,0.317743929,0.3183045,0.318855321,0.319562607,0.319240821,0.319058214,0.317899321,0.31584975,0.313475,0.309392071,0.304329321,0.298343143,0.2848023037142857,0.2712614644285714,0.2577206251428571,0.24417978585714284,0.23063894657142855,0.21709810728571427,0.20355726799999999,0.1900164287142857,0.17647558942857142,0.16293475014285713,0.14939391085714285,0.13585307157142856,0.12231223228571428,0.108771393,0.105173607,0.103567607,0.103171571,0.103436964,0.104151286,0.105781571,0.108885214,0.112890179,0.117214214,0.121920893,0.127602714,0.132492857,0.137577964,0.142504714,0.147302857,0.151880429,0.156049107,0.160114929,0.1641755,0.167854607,0.171266393,0.174776786,0.177961679,0.180829036,0.183476036,0.185901964,0.188171571,0.190326821,0.192107536,0.193441536,0.194328393,0.194065893,0.193213893,0.192608571,0.192012429,0.190461
