WP,B_1000,B_1007,B_1014,B_1020,B_1027,B_1034,B_1041,B_1048,B_1055,B_1062,B_1069,B_1076,B_1083,B_1090,B_1097,B_1104,B_1111,B_1118,B_1125,B_1132,B_1139,B_1146,B_1153,B_1160,B_1167,B_1174,B_1181,B_1188,B_1195,B_1202,B_1209,B_1216,B_1223,B_1230,B_1237,B_1244,B_1251,B_1258,B_1265,B_1272,B_1279,B_1286,B_1293,B_1300,B_1307,B_1314,B_1321,B_1328,B_1335,B_1342,B_1349,B_1356,B_1363,B_1370,B_1377,B_1384,B_1391,B_1398,B_1405,B_1413,B_1420,B_1427,B_1434,B_1441,B_1448,B_1455,B_1462,B_1469,B_1476,B_1483,B_1490,B_1498,B_1505,B_1512,B_1519,B_1526,B_1533,B_1540,B_1547,B_1554,B_1561,B_1569,B_1576,B_1583,B_1590,B_1597,B_1604,B_1611,B_1618,B_1626,B_1633,B_1640,B_1647,B_1654,B_1661,B_1668,B_1676
-2.3855866,0.174496,0.175771929,0.177016964,0.178001107,0.178914357,0.180085464,0.1809585,0.181621571,0.181802393,0.182518429,0.182714429,0.182866536,0.183038607,0.182841036,0.182420214,0.181918393,0.181282143,0.180236107,0.178577464,0.175291857,0.170493107,0.16482075,0.159996429,0.157250143,0.155783286,0.155012179,0.154192321,0.153395429,0.152806607,0.152701071,0.153023071,0.1541,0.155632357,0.156992821,0.158223321,0.159241,0.15979475,0.16010175,0.160536143,0.160319179,0.160187143,0.159659357,0.158353929,0.156782821,0.154345143,0.151182607,0.147544607,0.14129755085714285,0.1350504947142857,0.12880343857142856,0.12255638242857142,0.11630932628571428,0.11006227014285713,0.10381521399999999,0.09756815785714285,0.0913211017142857,0.08507404557142856,0.07882698942857143,0.07257993328571428,0.06633287714285714,0.060085821,0.058106857,0.056929,0.056406393,0.056221036,0.056375286,0.056746107,0.057821429,0.059219786,0.06069575,0.062330429,0.064414893,0.06621725,0.068265464,0.070262714,0.072223143,0.0741355,0.075870857,0.077619821,0.0794135,0.081108036,0.08267,0.084256,0.08566575,0.087087643,0.088536679,0.089857214,0.091205429,0.092575679,0.093916643,0.094789429,0.095563964,0.095855679,0.09578625,0.095528429,0.095024964,0.094273
-3.4542743,0.168701536,0.169830607,0.170989536,0.171936964,0.172692321,0.173605857,0.174374571,0.174859429,0.175076857,0.175602143,0.175859143,0.176109679,0.176108464,0.176084964,0.175861571,0.175574321,0.175088429,0.174355679,0.173026286,0.170398,0.166467786,0.161508071,0.157317607,0.154964071,0.153688607,0.15306025,0.152510321,0.151868929,0.151501179,0.151520071,0.151903464,0.152919429,0.154193286,0.155385786,0.156546607,0.157366357,0.15781375,0.158181036,0.158633464,0.158528179,0.158421036,0.157932786,0.156871214,0.155529357,0.153332857,0.150482821,0.147131214,0.14126683392857145,0.13540245385714286,0.1295380737857143,0.12367369371428572,0.11780931364285716,0.11194493357142858,0.10608055350000001,0.10021617342857143,0.09435179335714286,0.08848741328571429,0.08262303321428571,0.07675865314285715,0.07089427307142858,0.065029893,0.063077679,0.061955179,0.061385536,0.061244036,0.06122725,0.061613679,0.062611429,0.063979429,0.065393321,0.066952857,0.068938643,0.070668429,0.072637857,0.074530857,0.076354179,0.07815675,0.079836964,0.081463786,0.083188893,0.08473275,0.08630075,0.087770964,0.089230857,0.090597036,0.09195525,0.093219036,0.094504607,0.095692893,0.09683425,0.097724071,0.098488107,0.098843107,0.098863143,0.098677107,0.098241929,0.097733679
-2.3649024,0.143278179,0.1442025,0.145123179,0.145926214,0.146550857,0.147369286,0.148161,0.148812179,0.149149893,0.149716857,0.150220429,0.150727143,0.151092714,0.151342286,0.151342536,0.151575964,0.151518036,0.151313286,0.150532321,0.149091214,0.146737964,0.143636464,0.14101875,0.1395505,0.138846536,0.138636536,0.138295857,0.138154536,0.137877286,0.138064643,0.138527821,0.1396165,0.141040179,0.142271,0.143545964,0.144446536,0.144938893,0.145538607,0.146170393,0.146345107,0.146632679,0.146454393,0.145944821,0.145215179,0.143812321,0.141907714,0.139687143,0.13454594657142857,0.12940475014285716,0.12426355371428573,0.1191223572857143,0.11398116085714287,0.10883996442857144,0.103698768,0.09855757157142858,0.09341637514285714,0.08827517871428572,0.08313398228571428,0.07799278585714285,0.07285158942857142,0.067710393,0.065865179,0.064912714,0.064490536,0.064462643,0.064611393,0.065028893,0.065994214,0.067370964,0.068885714,0.070525429,0.072547464,0.074308179,0.076212643,0.077992964,0.079842929,0.081508893,0.083098714,0.0846235,0.086263321,0.087708893,0.089003071,0.090489607,0.091841036,0.093236036,0.09455275,0.095778714,0.096980071,0.098202357,0.099322893,0.100227536,0.1008655,0.101110714,0.101122786,0.100827321,0.100300107,0.099647
-2.2821653,0.19350375,0.194943,0.196595607,0.198063786,0.199346607,0.200662179,0.201951214,0.202900571,0.203250679,0.204078536,0.204554821,0.205124679,0.205256964,0.205086571,0.2047815,0.204329464,0.203808214,0.202796143,0.200888643,0.197437857,0.191971786,0.185224464,0.179988786,0.177020857,0.175357714,0.174734857,0.174163286,0.173580786,0.173269607,0.173351286,0.173902321,0.175258357,0.17686925,0.178339786,0.179901357,0.180960143,0.181503929,0.182061536,0.182666107,0.182705536,0.182684393,0.181906679,0.180478607,0.178790357,0.175890321,0.172191964,0.167982143,0.16103707664285716,0.1540920102857143,0.14714694392857142,0.14020187757142857,0.13325681121428573,0.12631174485714286,0.1193666785,0.11242161214285715,0.10547654578571429,0.09853147942857143,0.09158641307142858,0.08464134671428572,0.07769628035714286,0.070751214,0.068483536,0.067300714,0.066741643,0.066575464,0.06670125,0.06716475,0.068286964,0.069851607,0.07148025,0.073411214,0.075618929,0.077690607,0.079999964,0.082177893,0.084358321,0.08644425,0.088431607,0.090386786,0.092318607,0.094234571,0.096101036,0.098010893,0.099736357,0.10136325,0.102994036,0.10448275,0.105980071,0.107654286,0.108902893,0.110010071,0.110900071,0.111375357,0.1114355,0.111290786,0.110838,0.110208143
-2.7027456,0.206413464,0.207636179,0.209084714,0.210288071,0.211200464,0.212173607,0.213213964,0.213760179,0.214219607,0.214890107,0.215320393,0.215729607,0.215915,0.215759857,0.215618179,0.215380857,0.214921893,0.214169071,0.212698143,0.209856643,0.205468143,0.199821107,0.195126036,0.192577786,0.19130775,0.190670036,0.18997025,0.1894265,0.189024179,0.189270107,0.189812286,0.191039893,0.192700536,0.194221036,0.195867,0.196954321,0.19759325,0.198245893,0.198852179,0.198898893,0.19905275,0.198525071,0.197336714,0.19587025,0.193319,0.189968429,0.186153571,0.17856600728571428,0.17097844357142855,0.16339087985714285,0.15580331614285714,0.14821575242857143,0.1406281887142857,0.133040625,0.1254530612857143,0.11786549757142857,0.11027793385714285,0.10269037014285715,0.09510280642857143,0.08751524271428572,0.079927679,0.077409964,0.076021357,0.075457679,0.075253536,0.075396536,0.075973821,0.077353964,0.079170643,0.081128571,0.083428571,0.0861895,0.088571393,0.09137,0.093992286,0.096620464,0.099058357,0.101371714,0.103833964,0.106294214,0.108454964,0.110689321,0.112917286,0.11485875,0.116774393,0.118676107,0.120443464,0.122293143,0.124110857,0.125624571,0.127061071,0.128110536,0.128605607,0.128759036,0.128447571,0.128009036,0.127351214
-3.0681678,0.209040357,0.2104435,0.212055286,0.213299536,0.214314393,0.2155915,0.216668893,0.217368036,0.217693393,0.218398214,0.21878125,0.2189555,0.21896825,0.218673893,0.218219214,0.217577071,0.216818214,0.215560607,0.213370571,0.209559036,0.2036285,0.19635975,0.190379179,0.186974179,0.185269286,0.184380714,0.183395679,0.182516536,0.181813679,0.181717429,0.18208675,0.183582,0.185468393,0.187103571,0.188726286,0.189917107,0.190521857,0.191108107,0.191580821,0.191400679,0.191285643,0.1904915,0.188914107,0.186950714,0.1838475,0.179971571,0.17532025,0.16764219642857145,0.15996414285714286,0.1522860892857143,0.1446080357142857,0.13692998214285715,0.1292519285714286,0.121573875,0.11389582142857144,0.10621776785714286,0.09853971428571429,0.09086166071428571,0.08318360714285714,0.07550555357142856,0.0678275,0.065424464,0.064128464,0.063586464,0.063429857,0.063540286,0.06411025,0.065491536,0.067165036,0.069006286,0.071136714,0.0736865,0.07587925,0.078340857,0.080829929,0.083257679,0.085534607,0.087613107,0.089752643,0.092032429,0.094073786,0.096084893,0.09807075,0.099925964,0.101759036,0.103558321,0.105172643,0.106852214,0.108437536,0.109883464,0.11115425,0.112130643,0.11245125,0.112542464,0.112256214,0.111679357,0.110803893
-3.8128018,0.229781643,0.231307286,0.233091321,0.234537464,0.235679714,0.237054786,0.238250179,0.239129786,0.239532429,0.240312179,0.24078525,0.241036393,0.240987464,0.240862286,0.240289929,0.239637071,0.238961143,0.237696464,0.235479,0.231346107,0.225049857,0.217323214,0.210945679,0.207295714,0.205236321,0.204216286,0.2032695,0.202372036,0.201715679,0.201684429,0.202143679,0.203735536,0.205692321,0.207471429,0.209154464,0.210357429,0.210880571,0.211343571,0.21187425,0.211668714,0.211459393,0.210616036,0.208926179,0.20676675,0.203461964,0.199194107,0.194180321,0.18582522664285714,0.1774701322857143,0.1691150379285714,0.16075994357142856,0.1524048492142857,0.14404975485714286,0.1356946605,0.12733956614285713,0.1189844717857143,0.11062937742857143,0.10227428307142858,0.09391918871428573,0.08556409435714286,0.077209,0.074690214,0.073279679,0.072652321,0.072500429,0.072632036,0.073148786,0.074572607,0.076383786,0.078339357,0.080535607,0.083206179,0.085590107,0.088225321,0.090783857,0.093363286,0.095785143,0.0980735,0.100276107,0.102663786,0.104866571,0.106932536,0.109095786,0.110969643,0.112922179,0.114688786,0.1163595,0.118001357,0.119671,0.121150321,0.122374429,0.123377714,0.123817214,0.12378475,0.12358875,0.12286675,0.122047321
-3.3439582,0.151638,0.152691571,0.153743893,0.154650429,0.155306893,0.156269607,0.157100143,0.157659929,0.157931857,0.158705857,0.159195464,0.159811214,0.160048143,0.160186321,0.160416571,0.160416571,0.160253071,0.159906571,0.159080393,0.157329179,0.154514143,0.150788393,0.147753,0.146096929,0.14523525,0.1448995,0.1446245,0.144318536,0.144082893,0.144161393,0.144715107,0.14609425,0.147719321,0.149114179,0.1504925,0.151511429,0.152151036,0.152779893,0.15339075,0.153566107,0.15383275,0.153688536,0.153171571,0.152377071,0.150669357,0.148534857,0.14589975,0.14034165564285714,0.13478356128571428,0.12922546692857143,0.12366737257142857,0.11810927821428571,0.11255118385714286,0.1069930895,0.10143499514285714,0.09587690078571429,0.09031880642857143,0.08476071207142857,0.07920261771428572,0.07364452335714286,0.068086429,0.066120786,0.065218036,0.064868821,0.064888286,0.065109679,0.065556821,0.066764464,0.06817,0.069745179,0.071528357,0.073703,0.075528893,0.077594107,0.079541393,0.081473714,0.083169357,0.084887857,0.086502643,0.088238857,0.0897825,0.091283214,0.092823143,0.094237964,0.095744286,0.097110393,0.0983565,0.099784964,0.101102929,0.102215964,0.1031765,0.103903571,0.104189071,0.104139679,0.103708571,0.103153571,0.102391357
-3.4749586,0.16727825,0.168272286,0.169394536,0.170235464,0.17101875,0.171901214,0.172700357,0.173384036,0.173694071,0.174297893,0.174615286,0.174863143,0.175202321,0.175198714,0.17514225,0.1750075,0.174796179,0.174205357,0.173099464,0.171014429,0.167604393,0.16329375,0.159634786,0.157610893,0.156616429,0.156067607,0.155655214,0.155220429,0.154913286,0.154943214,0.155293679,0.156396357,0.15789725,0.159160607,0.160492107,0.161363964,0.161865286,0.162345071,0.162956,0.162980107,0.163025857,0.1626245,0.16190925,0.160824,0.15888225,0.1563135,0.153296607,0.147175658,0.141054709,0.13493376,0.128812811,0.122691862,0.116570913,0.110449964,0.104329015,0.098208066,0.092087117,0.085966168,0.079845219,0.07372427,0.067603321,0.065504857,0.064301321,0.063714536,0.063581679,0.063752107,0.064160143,0.065293714,0.066716071,0.068336964,0.07018,0.072443857,0.074461,0.076607821,0.078872071,0.080947036,0.083036536,0.084956929,0.086840393,0.088851679,0.090654821,0.09237225,0.094069357,0.095809286,0.097359964,0.098945286,0.10051675,0.101972929,0.103451607,0.104857607,0.105895893,0.106715071,0.107135571,0.107166107,0.107056179,0.106523464,0.105931286
-3.0199045,0.222534214,0.224110357,0.225856107,0.227271857,0.228443321,0.229849536,0.231191107,0.232246571,0.232645286,0.233199464,0.233556,0.233798143,0.233939429,0.233530857,0.233064071,0.232430643,0.23161225,0.230307964,0.227966429,0.223770571,0.217386857,0.209487321,0.203200964,0.199670571,0.197901179,0.196981286,0.196278857,0.195576036,0.195081179,0.195122429,0.195728393,0.196990464,0.198781036,0.200135393,0.201792536,0.202866036,0.203406393,0.20392725,0.204347464,0.20411975,0.203918964,0.203022679,0.201268536,0.199202857,0.195848143,0.191573321,0.186811,0.1788948902857143,0.17097878057142857,0.16306267085714285,0.15514656114285713,0.14723045142857144,0.13931434171428572,0.131398232,0.12348212228571429,0.11556601257142857,0.10764990285714285,0.09973379314285714,0.09181768342857143,0.08390157371428571,0.075985464,0.073570143,0.072343536,0.071699714,0.071571357,0.071741464,0.072246071,0.07361575,0.075319286,0.077256036,0.079330964,0.081891786,0.0842355,0.086722714,0.089258071,0.091700929,0.094025179,0.096231357,0.0984715,0.100807393,0.103005464,0.105020429,0.107119964,0.10898725,0.110839357,0.112684214,0.114414464,0.116054786,0.117752929,0.119275786,0.120437929,0.121346821,0.121768321,0.121842964,0.121525679,0.120896143,0.120163821
