WP,B_1000,B_1007,B_1014,B_1020,B_1027,B_1034,B_1041,B_1048,B_1055,B_1062,B_1069,B_1076,B_1083,B_1090,B_1097,B_1104,B_1111,B_1118,B_1125,B_1132,B_1139,B_1146,B_1153,B_1160,B_1167,B_1174,B_1181,B_1188,B_1195,B_1202,B_1209,B_1216,B_1223,B_1230,B_1237,B_1244,B_1251,B_1258,B_1265,B_1272,B_1279,B_1286,B_1293,B_1300,B_1307,B_1314,B_1321,B_1328,B_1335,B_1342,B_1349,B_1356,B_1363,B_1370,B_1377,B_1384,B_1391,B_1398,B_1405,B_1413,B_1420,B_1427,B_1434,B_1441,B_1448,B_1455,B_1462,B_1469,B_1476,B_1483,B_1490,B_1498,B_1505,B_1512,B_1519,B_1526,B_1533,B_1540,B_1547,B_1554,B_1561,B_1569,B_1576,B_1583,B_1590,B_1597,B_1604,B_1611,B_1618,B_1626,B_1633,B_1640,B_1647,B_1654,B_1661,B_1668,B_1676
-1.71679501,0.229988393,0.231894929,0.234421929,0.236235821,0.237978357,0.240176214,0.242078929,0.243538643,0.244438464,0.245885357,0.24678625,0.247464107,0.248092,0.248299143,0.248348893,0.248087857,0.24754975,0.246365107,0.244024607,0.239701571,0.232717143,0.224028179,0.216768,0.212437214,0.210240643,0.208869607,0.207533071,0.206579821,0.206225536,0.20691275,0.208228357,0.21068975,0.213552036,0.216048571,0.218605286,0.22044275,0.221717857,0.222956036,0.2240845,0.22437225,0.224451607,0.223711571,0.222088464,0.219814429,0.215938714,0.210867071,0.204869143,0.194569569,0.184269995,0.173970421,0.163670847,0.153371273,0.143071699,0.13277212500000002,0.122472551,0.112172977,0.101873403,0.091573829,0.08127425499999999,0.07097468099999998,0.060675107,0.057698571,0.055999179,0.055136643,0.054905536,0.054998679,0.055630679,0.057138357,0.059135607,0.061369357,0.063862821,0.067076786,0.069943643,0.073045214,0.076078607,0.079211464,0.082185893,0.08503625,0.08779425,0.090721679,0.093314393,0.096004464,0.09857,0.100979571,0.103367286,0.105565286,0.107699536,0.109846893,0.111831857,0.113628214,0.114944286,0.116017179,0.116465679,0.116342071,0.115994143,0.115667857,0.114917571
-2.63379797,0.2921965,0.294549036,0.29731075,0.299377071,0.3012455,0.303452893,0.305477714,0.306992714,0.307825893,0.309079929,0.309970036,0.310882071,0.311223,0.311025571,0.310793357,0.310311821,0.309367643,0.307761214,0.304834714,0.299493429,0.291149607,0.2804975,0.271484357,0.26603375,0.262931036,0.260948679,0.259123679,0.257819536,0.257048321,0.257526429,0.258852036,0.261640143,0.264867643,0.267757714,0.270537893,0.272527143,0.273781607,0.274835964,0.27604925,0.276294179,0.276343679,0.275430464,0.273215679,0.270350786,0.265614607,0.259568571,0.252261286,0.2396384594285714,0.22701563285714282,0.21439280628571428,0.20176997971428567,0.18914715314285713,0.17652432657142855,0.16390149999999998,0.1512786734285714,0.13865584685714283,0.12603302028571425,0.11341019371428568,0.10078736714285713,0.08816454057142856,0.075541714,0.071732571,0.069504429,0.068311679,0.067886,0.067980107,0.068694607,0.070516536,0.07296475,0.07567875,0.078759893,0.082617286,0.086076429,0.089976893,0.093658429,0.097391429,0.100987821,0.104431643,0.107841643,0.111288893,0.114499964,0.11768175,0.120676071,0.123649643,0.126484679,0.12933625,0.131989,0.134491,0.137182464,0.139661,0.141417536,0.142968357,0.143837607,0.143862786,0.143736071,0.143397929,0.14276575
-2.9992202,0.1905405,0.191763464,0.193325821,0.194500893,0.195552143,0.196793393,0.197993393,0.198786571,0.199246464,0.200234536,0.200749286,0.201158786,0.201475929,0.201507036,0.201477107,0.201475357,0.201119214,0.200379286,0.198960357,0.196278143,0.191881429,0.186283179,0.18163825,0.179065,0.177766571,0.177164286,0.176518571,0.176013429,0.175975357,0.176441464,0.177232143,0.178763893,0.180547857,0.182015679,0.183574786,0.184686286,0.185461536,0.186215036,0.187036393,0.187259036,0.187395964,0.186910643,0.18568125,0.184272857,0.181687679,0.178230464,0.174229321,0.16625242564285714,0.15827553028571428,0.15029863492857143,0.14232173957142857,0.13434484421428572,0.12636794885714286,0.1183910535,0.11041415814285714,0.10243726278571429,0.09446036742857143,0.08648347207142858,0.07850657671428571,0.07052968135714285,0.062552786,0.059983857,0.0585725,0.057956679,0.057736357,0.057870071,0.058478821,0.059882,0.061724393,0.063842607,0.066227464,0.069144393,0.071773286,0.074679429,0.077530536,0.080389143,0.0830075,0.085503786,0.08819125,0.090759536,0.093150357,0.095602071,0.097924643,0.100017393,0.102137857,0.104091179,0.105964464,0.107751821,0.109497143,0.110985179,0.11219125,0.113143286,0.113620036,0.113709714,0.113640143,0.113573036,0.113166357
-1.66163694,0.221913107,0.223529321,0.225331321,0.226800143,0.227896429,0.229448321,0.230837607,0.231866,0.232376,0.233240643,0.233771,0.234222714,0.234435179,0.234317607,0.234188536,0.234024929,0.2334465,0.232384143,0.230432321,0.226799857,0.221322286,0.214158143,0.208398786,0.205036929,0.203162679,0.201973786,0.200815679,0.200086214,0.199909429,0.20039475,0.201353143,0.203318857,0.205477571,0.20724575,0.209140464,0.210503107,0.211280107,0.212136393,0.212997821,0.213173536,0.213282107,0.212623679,0.211092071,0.209228143,0.205929321,0.201849214,0.197026429,0.18791938307142858,0.17881233714285713,0.1697052912142857,0.1605982452857143,0.15149119935714284,0.14238415342857141,0.1332771075,0.12417006157142856,0.11506301564285712,0.1059559697142857,0.09684892378571426,0.08774187785714282,0.0786348319285714,0.069527786,0.066644,0.0649965,0.064225786,0.063951286,0.064045286,0.064660357,0.066172143,0.068162071,0.070352214,0.072882893,0.075946786,0.078708857,0.081768857,0.084714071,0.087807286,0.090704036,0.093444536,0.096128143,0.098840179,0.101411714,0.103998429,0.106430179,0.108695286,0.110884464,0.112944071,0.115062571,0.117057464,0.11887725,0.120526429,0.1217825,0.122883107,0.123399679,0.123391857,0.123133107,0.122842214,0.122133286
-2.37869188,0.260663429,0.262748286,0.265226071,0.266981679,0.268737286,0.270605286,0.272344036,0.273606714,0.274303393,0.275435536,0.276114357,0.276669,0.276797393,0.276660679,0.276294857,0.275820286,0.27497825,0.273488071,0.2706655,0.265679321,0.257953607,0.248312714,0.240373929,0.235890964,0.233452429,0.231940714,0.230395964,0.229420964,0.229084679,0.229759643,0.231082643,0.233432714,0.236077071,0.238395893,0.240746964,0.242554286,0.243543607,0.244454393,0.245460679,0.24552225,0.245450679,0.24440175,0.242313321,0.239592036,0.235235,0.229860964,0.223262143,0.21211538021428572,0.20096861742857142,0.18982185464285714,0.17867509185714286,0.16752832907142856,0.15638156628571429,0.1452348035,0.1340880407142857,0.12294127792857142,0.11179451514285713,0.10064775235714285,0.08950098957142857,0.07835422678571427,0.067207464,0.06409775,0.06223325,0.061329607,0.061043893,0.061173464,0.061953714,0.063675893,0.065988321,0.0686175,0.071566786,0.075171964,0.078411036,0.082021786,0.085547143,0.089127214,0.0926325,0.095958357,0.099234357,0.102515643,0.105527643,0.108829786,0.111725286,0.114486786,0.117095143,0.119596357,0.121935143,0.12426,0.126546964,0.128501786,0.129928536,0.131124429,0.131726964,0.131670143,0.131508857,0.131164964,0.130264036
-3.58527473,0.226430821,0.228151571,0.230077107,0.231453429,0.232623036,0.234122929,0.235638929,0.236639,0.2371475,0.238301821,0.238930393,0.239492036,0.239909286,0.240197786,0.240285036,0.240236393,0.239895786,0.239238679,0.237684893,0.234609893,0.2298145,0.223332036,0.218083321,0.215199071,0.213679071,0.212776214,0.212039179,0.211463036,0.211420143,0.211976607,0.212995143,0.214777321,0.21704625,0.2189585,0.220847071,0.222264036,0.223124286,0.223949143,0.224872821,0.225126429,0.225383857,0.2247735,0.223489393,0.221856071,0.218931607,0.21496625,0.210311571,0.2009056832857143,0.19149979557142857,0.18209390785714286,0.17268802014285714,0.16328213242857142,0.1538762447142857,0.144470357,0.13506446928571428,0.12565858157142856,0.11625269385714285,0.10684680614285713,0.09744091842857142,0.0880350307142857,0.078629143,0.075533321,0.073786071,0.072913214,0.072663607,0.072858786,0.073571964,0.075362429,0.077644714,0.080283857,0.083264,0.086919107,0.090212393,0.093710393,0.09719375,0.100640071,0.103937607,0.107158107,0.1102665,0.113248929,0.11616775,0.11902475,0.121743929,0.124303929,0.126807179,0.129079857,0.131342393,0.133524107,0.135513214,0.13735175,0.138753893,0.139919179,0.140500429,0.140524643,0.140287571,0.139801429,0.139037893
-2.93027261,0.228594821,0.230442179,0.232437214,0.234144821,0.235483286,0.237129643,0.23870325,0.239823429,0.240418821,0.24180725,0.242542821,0.243167964,0.243784357,0.244042214,0.244120107,0.244078071,0.24375875,0.243024071,0.2412605,0.237984,0.232754,0.225984464,0.220257536,0.216941857,0.215272679,0.214407857,0.213487607,0.212872071,0.212756714,0.213328321,0.214427964,0.216600714,0.219085821,0.221343071,0.223585321,0.225143321,0.226263821,0.227254,0.228282714,0.228614321,0.228893571,0.228457357,0.227178893,0.225429929,0.222318821,0.218115643,0.21308425,0.20314393364285716,0.19320361728571428,0.18326330092857143,0.17332298457142858,0.1633826682142857,0.15344235185714286,0.1435020355,0.13356171914285714,0.12362140278571428,0.11368108642857142,0.10374077007142857,0.0938004537142857,0.08386013735714284,0.073919821,0.070750321,0.069009679,0.068233714,0.068045464,0.068159357,0.068937821,0.070674429,0.072906143,0.075469607,0.078352357,0.081907786,0.085008107,0.08845875,0.09182125,0.095195143,0.098375143,0.101425679,0.104383929,0.107393321,0.110165964,0.113072321,0.115777607,0.118273964,0.120747286,0.123098786,0.125356357,0.127507821,0.129635,0.131486214,0.132865393,0.134001536,0.134384857,0.13430825,0.1339975,0.13347675,0.132661893
-2.82685123,0.210500429,0.212092607,0.213814357,0.21513475,0.216278857,0.217566714,0.218822679,0.219925393,0.220378643,0.221328857,0.221903786,0.222442929,0.222915429,0.223097286,0.223046036,0.222966286,0.222625643,0.221836321,0.220220357,0.217331393,0.212735929,0.206633929,0.201475786,0.198508643,0.196743929,0.1956315,0.194602893,0.193867321,0.193558429,0.193903536,0.194842,0.196799464,0.199078929,0.201046286,0.202997036,0.204388071,0.205137214,0.206033643,0.206858214,0.207159643,0.207434179,0.20700225,0.205902179,0.204406929,0.20158775,0.198018857,0.19383225,0.18510174235714286,0.17637123471428573,0.16764072707142857,0.15891021942857142,0.1501797117857143,0.14144920414285714,0.1327186965,0.12398818885714286,0.11525768121428571,0.10652717357142857,0.09779666592857142,0.08906615828571428,0.08033565064285714,0.071605143,0.068685607,0.067001607,0.066235,0.06597,0.066190429,0.066825786,0.068222893,0.070282179,0.07252625,0.075048357,0.0781555,0.080907893,0.083859071,0.086731214,0.089526214,0.092157143,0.094686893,0.097051143,0.099477393,0.101731179,0.104066821,0.106387071,0.108460964,0.110499214,0.112478607,0.114431714,0.116304571,0.11820275,0.119965,0.121213607,0.122269821,0.122729714,0.122650571,0.122391179,0.12199,0.12125675
-3.56459045,0.26136575,0.263238821,0.265419929,0.26717775,0.26849275,0.270458179,0.272141,0.273237893,0.273825036,0.274986964,0.275946321,0.276461643,0.276734679,0.276752143,0.276689107,0.276304,0.27578625,0.274668214,0.27258525,0.268539821,0.262077429,0.253960464,0.247186821,0.243341179,0.241256107,0.240161929,0.239082929,0.238322357,0.238114429,0.238529393,0.2395975,0.241791179,0.244494857,0.246808071,0.24898175,0.250639464,0.251800107,0.252736571,0.253901,0.254084179,0.254128286,0.253465536,0.251865929,0.249798214,0.246125286,0.241343393,0.235577464,0.22482833135714284,0.2140791987142857,0.20333006607142856,0.1925809334285714,0.18183180078571426,0.17108266814285714,0.16033353549999999,0.14958440285714286,0.1388352702142857,0.12808613757142856,0.11733700492857142,0.10658787228571429,0.09583873964285713,0.085089607,0.081663607,0.079745821,0.078864821,0.078542143,0.078695214,0.079504036,0.081461214,0.083993929,0.086776143,0.089948679,0.09380825,0.097310321,0.1009595,0.10467675,0.108286857,0.111697964,0.114981,0.118125571,0.121421,0.124459036,0.127542464,0.130468143,0.133178571,0.135713929,0.138267821,0.140542929,0.142840929,0.145135571,0.147210071,0.148691786,0.149943286,0.150358929,0.150352821,0.150329321,0.150066071,0.149542214
-3.99896027,0.276067893,0.278192214,0.280689464,0.282675107,0.284390893,0.286397786,0.288332893,0.289735286,0.290653143,0.292129821,0.293323179,0.29422275,0.294853857,0.295306071,0.295527393,0.295572,0.295334214,0.294456429,0.292562536,0.288822321,0.282851,0.275008179,0.268258,0.264434214,0.262287964,0.261063286,0.259960357,0.259129,0.258911571,0.259664071,0.261174679,0.263752571,0.266826464,0.269560821,0.272372929,0.274381321,0.275684643,0.276922893,0.278257857,0.278723679,0.279153464,0.278621607,0.27722875,0.275261929,0.271577893,0.266820179,0.261050214,0.24936626507142856,0.23768231614285715,0.2259983672142857,0.2143144182857143,0.20263046935714285,0.1909465204285714,0.1792625715,0.16757862257142858,0.15589467364285714,0.1442107247142857,0.13252677578571428,0.12084282685714284,0.10915887792857143,0.097474929,0.093499429,0.091159679,0.089957143,0.089586286,0.089786964,0.090588786,0.092609214,0.095322679,0.098395857,0.10198325,0.106205714,0.110080214,0.11418475,0.118304179,0.122308857,0.126102143,0.129772643,0.13341175,0.137062393,0.140444,0.143816821,0.147071321,0.15021875,0.153147536,0.155910179,0.158725357,0.161297036,0.163834607,0.166083179,0.167911143,0.169368321,0.1699895,0.169868536,0.169502214,0.168919036,0.167839214
