WP,B_1000,B_1007,B_1014,B_1020,B_1027,B_1034,B_1041,B_1048,B_1055,B_1062,B_1069,B_1076,B_1083,B_1090,B_1097,B_1104,B_1111,B_1118,B_1125,B_1132,B_1139,B_1146,B_1153,B_1160,B_1167,B_1174,B_1181,B_1188,B_1195,B_1202,B_1209,B_1216,B_1223,B_1230,B_1237,B_1244,B_1251,B_1258,B_1265,B_1272,B_1279,B_1286,B_1293,B_1300,B_1307,B_1314,B_1321,B_1328,B_1335,B_1342,B_1349,B_1356,B_1363,B_1370,B_1377,B_1384,B_1391,B_1398,B_1405,B_1413,B_1420,B_1427,B_1434,B_1441,B_1448,B_1455,B_1462,B_1469,B_1476,B_1483,B_1490,B_1498,B_1505,B_1512,B_1519,B_1526,B_1533,B_1540,B_1547,B_1554,B_1561,B_1569,B_1576,B_1583,B_1590,B_1597,B_1604,B_1611,B_1618,B_1626,B_1633,B_1640,B_1647,B_1654,B_1661,B_1668,B_1676
-0.744634,0.216315393,0.217716643,0.21929825,0.220603893,0.22168875,0.223090786,0.224264607,0.225142643,0.225699179,0.226643821,0.227248464,0.227783214,0.228401393,0.22844925,0.228580179,0.228613893,0.228275607,0.227575036,0.226341107,0.223629214,0.219277821,0.213847393,0.209285786,0.206576571,0.204945357,0.203871429,0.202661607,0.2016985,0.200862964,0.200840821,0.201490964,0.203265143,0.205528071,0.207528643,0.209426643,0.21072275,0.211527893,0.212251,0.213151821,0.213402607,0.213570179,0.213064679,0.211785036,0.210254821,0.207583857,0.203968929,0.199719464,0.190520428,0.181321393,0.172122357,0.162923321,0.153724285,0.14452525,0.135326214,0.126127178,0.116928143,0.107729107,0.098530071,0.089331035,0.080132,0.070932964,0.067100321,0.064719929,0.063339143,0.062646107,0.062494179,0.062980107,0.064516214,0.066589357,0.068988607,0.07176975,0.07522375,0.078398143,0.081672036,0.085014536,0.088294179,0.091473286,0.094549107,0.09752025,0.100518893,0.103358464,0.106069893,0.108795357,0.111163643,0.113510464,0.115635393,0.117776821,0.119745929,0.121593286,0.122838036,0.124302429,0.126094,0.127007607,0.127221464,0.127006893,0.126517857,0.126339321
-0.3861065,0.195290893,0.196846821,0.198608214,0.199998286,0.201367929,0.202940929,0.204299179,0.205489571,0.206238036,0.207554143,0.208242786,0.209063357,0.209701143,0.210016143,0.210362571,0.210586571,0.210539036,0.21017775,0.208997786,0.206597393,0.202682964,0.197470286,0.193359536,0.191035036,0.189699321,0.188836964,0.1881195,0.187565643,0.1870215,0.187293,0.188184786,0.189845714,0.191961429,0.193832536,0.195650607,0.197080821,0.19808575,0.198905679,0.19987575,0.200218679,0.200530571,0.200201071,0.199072929,0.197533393,0.194730429,0.191225964,0.187042536,0.178271416,0.169500296,0.160729176,0.151958056,0.143186936,0.134415816,0.125644697,0.116873577,0.108102457,0.099331337,0.090560217,0.081789097,0.073017977,0.064246857,0.060714607,0.058533179,0.057247571,0.056674321,0.056538321,0.05700725,0.058499893,0.060437179,0.062730464,0.065387714,0.068668107,0.071597357,0.074818857,0.078053143,0.081217393,0.084271214,0.087215857,0.090087857,0.093120893,0.095652321,0.098442286,0.101015964,0.103345357,0.105597107,0.107667571,0.109618429,0.111507071,0.113221571,0.114417571,0.115728893,0.11733175,0.118154286,0.118248357,0.118095071,0.117872571,0.117820571
-0.3378432,0.339818607,0.341922143,0.344320786,0.346176679,0.347819929,0.349650929,0.351445107,0.352687821,0.353402071,0.354522357,0.355264857,0.355901857,0.356197357,0.355991607,0.355895643,0.355485714,0.354790857,0.353500286,0.350999607,0.346251893,0.339084964,0.32993,0.322291357,0.317527679,0.314497643,0.312496071,0.310419643,0.308513,0.306950607,0.306416929,0.307089893,0.3095305,0.3127055,0.315504107,0.318057464,0.319850643,0.320956,0.321886893,0.322931321,0.323080107,0.323145893,0.322148786,0.320096107,0.317374964,0.3129175,0.307211214,0.300453357,0.286153036,0.271852714,0.257552393,0.243252071,0.22895175,0.214651428,0.200351107,0.186050786,0.171750464,0.157450143,0.143149821,0.1288495,0.114549178,0.100248857,0.094307929,0.090565143,0.088334036,0.087289107,0.087098107,0.087930893,0.090352786,0.093641643,0.097353357,0.101633321,0.106899857,0.111707464,0.116816,0.121920464,0.126991107,0.131752179,0.136375036,0.140968714,0.145489143,0.149731786,0.153938571,0.157992893,0.161679571,0.165201821,0.1686775,0.172020179,0.175087071,0.17810475,0.180596714,0.182930714,0.1853345,0.186762321,0.187315393,0.187306107,0.186991143,0.186843786
-0.5515807,0.28695975,0.288926893,0.291170071,0.292839321,0.294304714,0.2960305,0.297706929,0.299063179,0.299694714,0.300936143,0.301813893,0.30251575,0.303021286,0.303160929,0.303168464,0.302988643,0.302481464,0.301533464,0.299603929,0.295801143,0.289942286,0.282509679,0.276315214,0.272648821,0.270410643,0.26909325,0.267550107,0.266282857,0.265191571,0.265014429,0.265955107,0.268106821,0.270946536,0.273342143,0.275781036,0.277382714,0.27839975,0.279288429,0.280420964,0.280598929,0.280787929,0.280219071,0.278573964,0.276536214,0.272903714,0.268242464,0.262610607,0.250746729,0.238882852,0.227018974,0.215155097,0.203291219,0.191427342,0.179563464,0.167699586,0.155835709,0.143971831,0.132107954,0.120244076,0.108380199,0.096516321,0.09159175,0.088653143,0.087066143,0.086369,0.086317429,0.087108464,0.089225893,0.092086571,0.095436964,0.099170143,0.103714571,0.107710714,0.1120505,0.116309357,0.120497036,0.124366964,0.1281,0.131822179,0.135467179,0.1387445,0.142027214,0.145350964,0.148356893,0.151187107,0.153972857,0.156548321,0.159075464,0.161474179,0.163236571,0.165086179,0.167184714,0.168123643,0.168225107,0.168013643,0.167565714,0.167470464
-1.0411086,0.305648964,0.308105714,0.310753786,0.312896,0.314893107,0.317084286,0.3192535,0.320713179,0.321662036,0.3230605,0.323960321,0.324601179,0.324812036,0.324644214,0.324181214,0.323457714,0.322400929,0.32066775,0.317574321,0.311563929,0.302353,0.291457214,0.282611857,0.277098393,0.273818536,0.271485321,0.269072607,0.266980321,0.265195393,0.264736571,0.265769179,0.26866225,0.272378,0.27573625,0.278698893,0.280733,0.282095821,0.283205107,0.284383643,0.284478536,0.284355821,0.283081107,0.280733036,0.277665679,0.272899964,0.266663,0.25915575,0.246250786,0.233345821,0.220440857,0.207535893,0.194630929,0.181725964,0.168821,0.155916036,0.143011071,0.130106107,0.117201143,0.104296179,0.091391214,0.07848625,0.074053214,0.07135225,0.069797357,0.0690965,0.069052429,0.06979775,0.071813964,0.074452643,0.077458036,0.080764821,0.085015607,0.0887785,0.092865214,0.096851143,0.100967429,0.104876821,0.108635179,0.112350357,0.116046893,0.119605429,0.123048857,0.126352893,0.129428929,0.132343071,0.1352,0.137848143,0.14032475,0.142683393,0.143871357,0.145576643,0.148044214,0.149364357,0.149703571,0.149401107,0.14873075,0.148194143
-0.4619489,0.260435107,0.261914857,0.263680929,0.264995643,0.265894714,0.26709925,0.268395214,0.269213393,0.269380321,0.270142107,0.270208393,0.270506964,0.270574429,0.270208107,0.269690929,0.269132893,0.268219286,0.267072036,0.264871286,0.260703071,0.254615643,0.2473225,0.241369357,0.237889893,0.235636321,0.234253321,0.232776,0.231278214,0.230198321,0.229896214,0.230545714,0.232227357,0.234635929,0.236554857,0.238389714,0.239620071,0.240241571,0.240799893,0.241375214,0.24128475,0.241211964,0.240260786,0.238571429,0.23636725,0.232934571,0.22858125,0.223405107,0.213171645,0.202938184,0.192704722,0.18247126,0.172237798,0.162004337,0.151770875,0.141537413,0.131303952,0.12107049,0.110837028,0.100603566,0.090370105,0.080136643,0.076423929,0.074267857,0.073248893,0.072760286,0.072791464,0.073669179,0.075647607,0.078160143,0.081015429,0.084225286,0.088072071,0.091513964,0.095275429,0.098990214,0.102654821,0.106197857,0.109450893,0.11263925,0.115945643,0.119050571,0.122029071,0.124974607,0.127634,0.130177714,0.132573357,0.134814893,0.136910857,0.138872893,0.140162143,0.141651214,0.143478571,0.144420286,0.144744464,0.144541357,0.143890857,0.143367821
-0.7584235,0.283852286,0.286117714,0.288688321,0.290743071,0.292552821,0.29467025,0.29680325,0.298245571,0.299405429,0.300897321,0.302036786,0.303071393,0.303771464,0.303985964,0.304112036,0.304134536,0.303719179,0.302833821,0.300813571,0.296193393,0.2894705,0.28112325,0.274299571,0.27026075,0.268020929,0.266735393,0.265422857,0.264149071,0.263303786,0.26332225,0.264644536,0.267308321,0.2707955,0.273904893,0.276811643,0.279045107,0.280549357,0.281831786,0.283194,0.283640929,0.283974929,0.283402821,0.28166525,0.279402214,0.275425964,0.270075571,0.263717429,0.251623146,0.239528863,0.227434579,0.215340296,0.203246013,0.19115173,0.179057447,0.166963163,0.15486888,0.142774597,0.130680314,0.11858603,0.106491747,0.094397464,0.090024714,0.087325786,0.08592675,0.085352607,0.085447893,0.0862655,0.0883825,0.091186,0.094359429,0.097973071,0.102419393,0.106346786,0.110598464,0.114712857,0.118826786,0.122792321,0.126534179,0.130294643,0.134023107,0.137407179,0.140900357,0.144208643,0.147146357,0.150075464,0.1528345,0.155526,0.157923357,0.160056214,0.161559393,0.163231679,0.165419464,0.166554036,0.166479357,0.16595675,0.165313679,0.164860607
-0.9652663,0.275986714,0.277789607,0.280080964,0.281696607,0.282976536,0.284567357,0.286218893,0.287502357,0.288261214,0.289395179,0.290169714,0.290856464,0.291473286,0.291436393,0.29132075,0.291132536,0.290830179,0.289958536,0.288135036,0.284435214,0.278737464,0.271563964,0.265655929,0.2620325,0.259749393,0.258389714,0.256933071,0.255544571,0.254476071,0.254345464,0.255163429,0.257291821,0.260191286,0.2625895,0.264958536,0.266572464,0.267604536,0.268456857,0.269405321,0.269597821,0.269769857,0.269120857,0.267588071,0.265689393,0.262264964,0.257766214,0.252375929,0.240765434,0.229154939,0.217544444,0.205933949,0.194323454,0.182712959,0.171102465,0.15949197,0.147881475,0.13627098,0.124660485,0.11304999,0.101439495,0.089829,0.085091,0.082294929,0.080824214,0.080228143,0.080272393,0.08114175,0.083268,0.086096679,0.089343036,0.09303275,0.097516464,0.101397143,0.105675964,0.109727429,0.113810607,0.117614036,0.121180393,0.124762179,0.1282145,0.131429964,0.134618964,0.137805643,0.140691357,0.143447964,0.146171036,0.148654714,0.151129036,0.153416107,0.155101929,0.156862821,0.158798321,0.159741714,0.159806071,0.159417429,0.158831786,0.15857375
-0.7239497,0.319372821,0.321388857,0.323445929,0.32523325,0.32655375,0.328242714,0.329952429,0.331080714,0.331632714,0.332637536,0.333290071,0.333769357,0.334052036,0.333908179,0.333537357,0.33307075,0.332209964,0.330996214,0.328550893,0.323822571,0.316752357,0.307851393,0.300406214,0.295829321,0.29298975,0.291199071,0.289414821,0.287628357,0.28611725,0.285705321,0.286456964,0.288759286,0.291986679,0.294751643,0.297347821,0.299066321,0.30000475,0.300845,0.30181675,0.301865393,0.30193525,0.301056179,0.299032143,0.296627143,0.292455714,0.287100571,0.280723607,0.267761446,0.254799286,0.241837125,0.228874964,0.215912803,0.202950643,0.189988482,0.177026321,0.164064161,0.151102,0.138139839,0.125177678,0.112215518,0.099253357,0.094215893,0.091260357,0.089673714,0.089072393,0.089109179,0.090088464,0.092472071,0.095616821,0.099190571,0.103144107,0.108001286,0.112391857,0.116944321,0.121498143,0.125979821,0.130215571,0.134126429,0.138030071,0.141930321,0.145562393,0.149169893,0.152736214,0.156026214,0.15909225,0.162159679,0.165034929,0.167734036,0.170338214,0.172430036,0.174489643,0.176646179,0.177823714,0.178158607,0.178070071,0.177546,0.177255464
-0.7928973,0.368553964,0.370713607,0.373463107,0.375496107,0.37722975,0.379364321,0.381348464,0.382626893,0.383216393,0.384352429,0.385031429,0.385450214,0.385567821,0.384942893,0.384234143,0.3832375,0.381792893,0.379972571,0.376549964,0.370150143,0.360499071,0.348904429,0.339406429,0.333508464,0.329837464,0.327228357,0.324606643,0.322173714,0.320260357,0.31952725,0.320403857,0.323076393,0.326745071,0.330047429,0.33293925,0.334856107,0.336041679,0.336893,0.337981679,0.337974821,0.337693214,0.336470393,0.333836429,0.330651714,0.325303464,0.31869175,0.310727929,0.296023437,0.281318944,0.266614452,0.25190996,0.237205467,0.222500975,0.207796483,0.19309199,0.178387498,0.163683005,0.148978513,0.134274021,0.119569528,0.104865036,0.099297071,0.095887679,0.093857786,0.093014536,0.092952357,0.093860964,0.096265393,0.09949925,0.103154857,0.107313607,0.11251225,0.117072821,0.122135429,0.127050393,0.131986143,0.136688786,0.141158,0.145734036,0.150257679,0.154480071,0.158631536,0.162621321,0.166177321,0.169770821,0.173242214,0.176376607,0.179427286,0.182327643,0.18426675,0.186384143,0.189078964,0.190600964,0.191051679,0.190997357,0.190231857,0.189564357
-2.0270592,0.355295107,0.357542286,0.360094464,0.362197179,0.363744786,0.365766179,0.367581929,0.368833,0.369427464,0.370803036,0.371317214,0.371949821,0.372262321,0.372097321,0.371714893,0.370996464,0.37010425,0.368570643,0.365738929,0.360505143,0.352309679,0.342400429,0.334262357,0.32933425,0.326322143,0.324331893,0.322224821,0.320306679,0.318745679,0.318331321,0.319351179,0.321871571,0.325354464,0.328415107,0.331177357,0.333057179,0.334166321,0.335072179,0.336090214,0.336180286,0.33620625,0.334956929,0.33272875,0.329917107,0.325252321,0.319185929,0.3120555,0.297540957,0.283026413,0.26851187,0.253997327,0.239482783,0.22496824,0.210453697,0.195939153,0.18142461,0.166910066,0.152395523,0.13788098,0.123366436,0.108851893,0.103399929,0.100155,0.098526071,0.097928179,0.098060893,0.099193036,0.101844643,0.105364107,0.109331036,0.113728286,0.119278321,0.1240685,0.129128179,0.134195107,0.139182321,0.143807357,0.148237643,0.152618286,0.157003071,0.160994464,0.165094821,0.168954036,0.172600821,0.176068536,0.179324714,0.182380964,0.185432929,0.188165571,0.190039286,0.192040893,0.194549,0.195875429,0.196237107,0.195831607,0.19523425,0.194804643
-1.5720051,0.39746425,0.400375464,0.403895357,0.406575,0.40893625,0.411742179,0.414333214,0.416254893,0.417199214,0.418696214,0.41942375,0.41999225,0.420014821,0.419273786,0.418353,0.417111321,0.415134893,0.41252575,0.408232893,0.399791536,0.387122464,0.372673964,0.361206893,0.35456475,0.350541929,0.347893143,0.345206179,0.342707786,0.340774143,0.340413964,0.341728714,0.3449415,0.34903625,0.352580929,0.355800786,0.358125429,0.359416179,0.360644,0.361730929,0.361547,0.361086143,0.359031036,0.355833929,0.351695571,0.345174964,0.336989107,0.327367929,0.311394773,0.295421618,0.279448462,0.263475306,0.247502151,0.231528995,0.21555584,0.199582684,0.183609528,0.167636373,0.151663217,0.135690061,0.119716906,0.10374375,0.098435393,0.095268321,0.093653643,0.092979857,0.093089464,0.094185643,0.096967107,0.100539321,0.104563143,0.10892975,0.11433925,0.119269,0.124422,0.129725929,0.135005179,0.139949786,0.14472625,0.149574357,0.154312143,0.158815071,0.163264964,0.167506357,0.171395036,0.175041893,0.178462536,0.181660571,0.184612643,0.187072107,0.188267393,0.190252893,0.193372321,0.194968286,0.195499107,0.195153357,0.194142143,0.193374536
-1.6478474,0.325896857,0.328272321,0.330803143,0.3329065,0.334667857,0.33691625,0.338990071,0.340386571,0.341273679,0.342614143,0.343381786,0.3440315,0.34451275,0.344276929,0.343866857,0.343370964,0.342543964,0.341128429,0.3383095,0.332608607,0.324106929,0.314078929,0.305732821,0.300732679,0.297695393,0.295621964,0.293435679,0.291541786,0.28995625,0.289578286,0.2906495,0.293389893,0.296958929,0.300069179,0.302931393,0.304953857,0.306218357,0.307095286,0.308186821,0.308263679,0.308284893,0.307198786,0.304860536,0.30204125,0.297470393,0.291481857,0.284354857,0.270939367,0.257523877,0.244108388,0.230692898,0.217277408,0.203861918,0.190446429,0.177030939,0.163615449,0.150199959,0.136784469,0.12336898,0.10995349,0.096538,0.091510536,0.088481714,0.086917714,0.086293393,0.086350286,0.087333536,0.089743893,0.0929235,0.096464036,0.100406607,0.105256107,0.109708643,0.114374607,0.118944571,0.123523571,0.127792821,0.131849607,0.136024643,0.140009179,0.143794643,0.147510679,0.151070786,0.154337679,0.157403464,0.160403321,0.163309607,0.166029929,0.168406036,0.169837107,0.171690464,0.174216607,0.175602893,0.176168679,0.175789893,0.174944357,0.174317
-1.2686357,0.333278536,0.335410929,0.337891714,0.33983175,0.341293214,0.343175893,0.344984571,0.346102036,0.346586179,0.347575714,0.347948857,0.348258464,0.348313071,0.347859357,0.347146821,0.34625325,0.344983964,0.343185357,0.340114857,0.334280357,0.325353786,0.31486525,0.30637125,0.301280036,0.298199929,0.296076036,0.293866714,0.291871036,0.29021725,0.2897875,0.290664964,0.293263214,0.296631107,0.299323036,0.301873893,0.303669821,0.304691536,0.305497464,0.306404179,0.306349214,0.306101929,0.30472725,0.302289464,0.299325929,0.2945845,0.288540393,0.281445143,0.268205064,0.254964985,0.241724906,0.228484827,0.215244748,0.202004669,0.18876459,0.17552451,0.162284431,0.149044352,0.135804273,0.122564194,0.109324115,0.096084036,0.091390536,0.088673607,0.087283393,0.086743607,0.086829643,0.087793607,0.090244607,0.093471036,0.096947714,0.100792714,0.105656536,0.109954857,0.114523143,0.119078607,0.123584214,0.127966964,0.132112714,0.136186714,0.140266179,0.144093107,0.147819464,0.151462679,0.154761321,0.157942929,0.16097825,0.163883321,0.166547071,0.168976679,0.170671,0.172564071,0.174987607,0.176301929,0.176550679,0.176280643,0.175597679,0.174871929
-1.4341099,0.3888085,0.39137725,0.39443375,0.39695975,0.399015143,0.401404286,0.403631143,0.40515275,0.405676714,0.40707625,0.407893286,0.408147929,0.408306536,0.407499,0.406740643,0.405630821,0.403967679,0.401800214,0.39785625,0.390583893,0.379336321,0.366139107,0.355298679,0.34887775,0.345032893,0.342442964,0.339848929,0.337353179,0.335361464,0.334880643,0.335772893,0.338815393,0.34263125,0.345984571,0.349073893,0.351198714,0.352260464,0.3531565,0.354304214,0.354282429,0.353854464,0.352207679,0.349270929,0.345420929,0.339517571,0.331972286,0.323052857,0.307452803,0.29185275,0.276252696,0.260652643,0.245052589,0.229452536,0.213852482,0.198252428,0.182652375,0.167052321,0.151452268,0.135852214,0.120252161,0.104652107,0.099196964,0.095989893,0.094274929,0.093631321,0.093705679,0.09476775,0.097480893,0.100915179,0.104802464,0.109142536,0.114543464,0.119354571,0.124476679,0.129589536,0.134578036,0.139426536,0.144051714,0.148618929,0.153253714,0.157630143,0.161987036,0.166022036,0.169805464,0.17342275,0.176884679,0.180225464,0.183380286,0.186298607,0.188451179,0.19077325,0.193416464,0.194953714,0.1955825,0.195505036,0.194867107,0.194427214
-2.3097443,0.306904786,0.308851536,0.311080964,0.312835786,0.314403,0.316156857,0.317842571,0.318968393,0.319674964,0.320780393,0.321608964,0.322167036,0.322523107,0.322521143,0.322302786,0.321916786,0.321148357,0.319885929,0.317559071,0.31315325,0.306475464,0.298120357,0.291240464,0.286958357,0.284252714,0.282492107,0.280630179,0.27895425,0.27747775,0.277252643,0.277981786,0.280392929,0.283631893,0.286335036,0.2889385,0.290709821,0.291664893,0.292552393,0.293579821,0.293598321,0.29370175,0.292946036,0.291087357,0.288736464,0.284828536,0.279796821,0.273836214,0.261220275,0.248604336,0.235988398,0.223372459,0.21075652,0.198140581,0.185524643,0.172908704,0.160292765,0.147676826,0.135060887,0.122444949,0.10982901,0.097213071,0.092093607,0.089066679,0.087529393,0.086819964,0.086919143,0.087868536,0.090105321,0.093176214,0.096648464,0.10061825,0.1053515,0.109488,0.113971,0.118312036,0.122504357,0.1264815,0.13025825,0.134058286,0.137754571,0.141047714,0.144492643,0.147828357,0.150776857,0.153680321,0.15654825,0.15914175,0.161785464,0.164193464,0.165865929,0.167667429,0.169843786,0.170926679,0.170893571,0.170599679,0.169915679,0.169614107
-2.3442181,0.312545071,0.314865071,0.317592964,0.319654071,0.321383214,0.323400571,0.325679607,0.32717925,0.328216643,0.329853464,0.330957607,0.331965107,0.332888679,0.333098393,0.333155643,0.333092786,0.332676429,0.331722357,0.329697286,0.325243429,0.31844175,0.309935893,0.302724821,0.298560107,0.295840786,0.294075857,0.292371429,0.290677964,0.289437107,0.289342393,0.290707964,0.293568071,0.29755425,0.301052679,0.304217607,0.306539536,0.307896071,0.309105107,0.310532857,0.311032321,0.311344179,0.310616464,0.308857607,0.306610179,0.302574143,0.2971865,0.290699107,0.277147525,0.263595944,0.250044362,0.23649278,0.222941199,0.209389617,0.195838036,0.182286454,0.168734872,0.155183291,0.141631709,0.128080127,0.114528546,0.100976964,0.095775464,0.092614929,0.090970321,0.090369286,0.090465393,0.091443357,0.093939643,0.09722425,0.100946357,0.105202143,0.110356357,0.114909357,0.119717179,0.124476321,0.129198,0.133587429,0.1376385,0.141887536,0.145988571,0.149854643,0.153597393,0.157224464,0.160569143,0.163803,0.16689675,0.169910321,0.17261425,0.175097464,0.176538,0.178420679,0.180989536,0.18242975,0.182456286,0.181901643,0.181079393,0.180127321
-2.8061669,0.322556393,0.32429425,0.326526321,0.3281745,0.329498107,0.331285536,0.333039179,0.33392125,0.334504179,0.33560025,0.336221071,0.336738071,0.337037179,0.336932857,0.336701,0.336276786,0.335569464,0.3342355,0.331914,0.327449607,0.321000643,0.312812357,0.305790786,0.301499964,0.298700821,0.296881107,0.294906286,0.292992536,0.291403107,0.291040214,0.291751714,0.294033607,0.297286179,0.300177036,0.30281025,0.3045945,0.305576643,0.306409214,0.307388429,0.307463321,0.307562964,0.306705786,0.304942821,0.302662321,0.298829071,0.293758464,0.287732107,0.27471927,0.261706434,0.248693597,0.23568076,0.222667923,0.209655087,0.19664225,0.183629413,0.170616577,0.15760374,0.144590903,0.131578066,0.11856523,0.105552393,0.100086857,0.096736321,0.095008714,0.094334786,0.094355357,0.095285429,0.097754679,0.100921679,0.104478786,0.108603714,0.113554714,0.117874607,0.122597964,0.12710275,0.131516107,0.135710786,0.139559393,0.1433675,0.147200857,0.150751536,0.154380107,0.157659821,0.160816214,0.1638905,0.16684425,0.169493107,0.172134286,0.174662821,0.176283357,0.178085643,0.180528607,0.181620786,0.181759679,0.181372964,0.180597714,0.180258071
