WP,B_1000,B_1007,B_1014,B_1020,B_1027,B_1034,B_1041,B_1048,B_1055,B_1062,B_1069,B_1076,B_1083,B_1090,B_1097,B_1104,B_1111,B_1118,B_1125,B_1132,B_1139,B_1146,B_1153,B_1160,B_1167,B_1174,B_1181,B_1188,B_1195,B_1202,B_1209,B_1216,B_1223,B_1230,B_1237,B_1244,B_1251,B_1258,B_1265,B_1272,B_1279,B_1286,B_1293,B_1300,B_1307,B_1314,B_1321,B_1328,B_1335,B_1342,B_1349,B_1356,B_1363,B_1370,B_1377,B_1384,B_1391,B_1398,B_1405,B_1413,B_1420,B_1427,B_1434,B_1441,B_1448,B_1455,B_1462,B_1469,B_1476,B_1483,B_1490,B_1498,B_1505,B_1512,B_1519,B_1526,B_1533,B_1540,B_1547,B_1554,B_1561,B_1569,B_1576,B_1583,B_1590,B_1597,B_1604,B_1611,B_1618,B_1626,B_1633,B_1640,B_1647,B_1654,B_1661,B_1668,B_1676
-0.1516847,0.325206536,0.327005393,0.328955929,0.330496679,0.331532286,0.333089357,0.334404464,0.335162964,0.335427786,0.336360179,0.336682429,0.337011714,0.337080393,0.33688775,0.336455357,0.335861893,0.33503675,0.333536107,0.331089071,0.326864179,0.320410464,0.311810607,0.304516929,0.300457393,0.298208607,0.296794,0.295305393,0.294233929,0.294037036,0.294813321,0.296098429,0.29818375,0.300492286,0.302311964,0.3043365,0.305558857,0.306232714,0.30670025,0.307412071,0.307102464,0.306871,0.305720714,0.303651429,0.301138786,0.297013179,0.291676679,0.285349714,0.2714628084285714,0.2575759028571428,0.24368899728571425,0.2298020917142857,0.21591518614285712,0.20202828057142855,0.188141375,0.17425446942857142,0.16036756385714285,0.14648065828571427,0.1325937527142857,0.11870684714285712,0.10481994157142854,0.090933036,0.087060714,0.085108536,0.084208964,0.084013214,0.084335321,0.085487429,0.088015071,0.091363786,0.095079643,0.099285964,0.104465286,0.1090505,0.114043429,0.118911821,0.123789071,0.128441786,0.1328995,0.137297071,0.141583179,0.145465893,0.149394071,0.153013786,0.156323607,0.159415857,0.162324571,0.164968286,0.167451607,0.169859036,0.171755821,0.173233286,0.174363857,0.174587214,0.174167536,0.173643429,0.173023357,0.171910929
-0.1654742,0.396618536,0.398888536,0.401667536,0.40381925,0.405495964,0.407556071,0.409486357,0.410687036,0.411062036,0.412264179,0.412765964,0.413101429,0.413209893,0.412804107,0.41195125,0.4109795,0.409616,0.407344964,0.403644857,0.397358536,0.387619286,0.375243857,0.364643964,0.358045,0.353947536,0.351071143,0.348333071,0.346197036,0.345493679,0.346454964,0.348160607,0.3506715,0.353721964,0.356286857,0.358823964,0.360634714,0.3615815,0.36245175,0.3633325,0.363107214,0.362783393,0.361235786,0.358357071,0.354763179,0.349141179,0.341777929,0.333043536,0.31601691099999996,0.298990286,0.281963661,0.26493703599999996,0.247910411,0.23088378599999998,0.213857161,0.196830536,0.179803911,0.16277728600000002,0.145750661,0.12872403600000001,0.11169741100000002,0.094670786,0.089564679,0.086546821,0.084856036,0.084082607,0.083961107,0.084805714,0.087012393,0.090044964,0.093456,0.097294643,0.102144786,0.106637286,0.111468357,0.116493821,0.121592786,0.126501286,0.131196393,0.13590375,0.140604679,0.144924143,0.149372679,0.153368679,0.157135786,0.160650179,0.163990536,0.167119964,0.1701045,0.172841607,0.175236,0.177071071,0.178441857,0.178696107,0.178235929,0.177618714,0.177018821,0.175719571
-0.1034214,0.358658071,0.360287536,0.362344036,0.363799571,0.3648475,0.3663335,0.367818821,0.368548286,0.368836679,0.369840536,0.370219071,0.370660143,0.370907821,0.370820286,0.370454,0.370120571,0.3694995,0.36824125,0.366015071,0.361872036,0.355682786,0.347536464,0.34069675,0.336794857,0.334615179,0.333223929,0.331726821,0.330710143,0.330406321,0.331345179,0.332689893,0.334794214,0.33704275,0.339075571,0.3409965,0.342297393,0.342860964,0.343484,0.344275643,0.344037071,0.343961964,0.342884821,0.34082175,0.338379929,0.334238821,0.328932964,0.3226185,0.3066447372142857,0.2906709744285714,0.2746972116428571,0.2587234488571428,0.24274968607142855,0.22677592328571428,0.2108021605,0.1948283977142857,0.17885463492857143,0.16288087214285712,0.14690710935714285,0.13093334657142858,0.11495958378571428,0.098985821,0.093779643,0.090908714,0.089509393,0.089139821,0.089532143,0.091031036,0.094278607,0.098699536,0.103696357,0.10921475,0.116123893,0.122393964,0.128950429,0.135522821,0.1419775,0.148214321,0.154077571,0.159968679,0.16555325,0.170682286,0.175891036,0.180567357,0.184851536,0.188881107,0.192609464,0.196021,0.199219464,0.202295036,0.204753893,0.206687,0.208378857,0.208882321,0.208584571,0.208228679,0.207399786,0.205570714
-0.8273711,0.382379893,0.384591214,0.386935393,0.388921143,0.390478964,0.392466286,0.394275393,0.395330464,0.395759536,0.3968825,0.397331214,0.397765643,0.397760607,0.397385393,0.39675225,0.395868679,0.394654929,0.392609179,0.389227643,0.383366286,0.374502536,0.363055786,0.353422857,0.34753325,0.3439805,0.341685571,0.339292857,0.337510786,0.337110786,0.33819225,0.339976821,0.342607679,0.345503536,0.347948857,0.350333429,0.351998,0.352890964,0.353679607,0.354567179,0.3543255,0.354055536,0.352541179,0.349852607,0.346527357,0.341176571,0.334424643,0.326273321,0.310219293,0.294165265,0.278111237,0.262057209,0.24600318100000002,0.229949153,0.213895125,0.197841097,0.181787069,0.165733041,0.149679013,0.13362498499999997,0.11757095699999998,0.101516929,0.097020607,0.094504357,0.093206179,0.092721786,0.092789964,0.093708214,0.095997893,0.099163964,0.102616643,0.106488143,0.111447964,0.115999464,0.120874857,0.125918179,0.131026607,0.135875536,0.140556821,0.145245786,0.149896607,0.154241536,0.158515,0.162492929,0.166153286,0.169644464,0.17290775,0.175934036,0.178731286,0.181481036,0.183514571,0.18516425,0.186754893,0.187253857,0.186897214,0.186312643,0.1855785,0.184095321
-1.116951,0.397894036,0.399689286,0.402070036,0.403681857,0.405084821,0.406633107,0.408097607,0.408896,0.408937071,0.410086714,0.410311393,0.410600714,0.410821429,0.410349821,0.409728429,0.408941429,0.407780357,0.405854571,0.402928607,0.397859429,0.390090857,0.379837286,0.371264536,0.366108071,0.362973929,0.361008821,0.358953679,0.357445536,0.357149107,0.358021714,0.359410786,0.361966357,0.364660786,0.366877179,0.369074321,0.370529179,0.371218393,0.371837857,0.372588964,0.372235286,0.371885143,0.370509036,0.368033179,0.364989357,0.360155643,0.353893857,0.346463929,0.32961986007142857,0.31277579114285714,0.2959317222142857,0.2790876532857143,0.26224358435714284,0.24539951542857144,0.2285554465,0.21171137757142858,0.19486730864285715,0.1780232397142857,0.16117917078571428,0.14433510185714288,0.12749103292857145,0.110646964,0.105559393,0.102716643,0.101394679,0.100992286,0.101203714,0.102451214,0.105428071,0.109414143,0.113849679,0.118840393,0.125047357,0.130627036,0.136534536,0.14253625,0.148536679,0.154221071,0.159537143,0.164808321,0.170009393,0.174787357,0.179578143,0.183978464,0.187944107,0.191703821,0.195126643,0.198288321,0.201290464,0.204142679,0.206380036,0.208087036,0.209460429,0.209641893,0.208940393,0.20826475,0.207639786,0.206075607
-0.3171589,0.380084214,0.382068536,0.38449525,0.386356107,0.387579214,0.389162679,0.390821429,0.391577929,0.391641536,0.3923855,0.392382071,0.392322893,0.392044143,0.391183107,0.390029179,0.388906393,0.387190429,0.384849429,0.381230464,0.374766107,0.364825214,0.352443857,0.342660071,0.337486393,0.334807643,0.333234893,0.331555786,0.330155893,0.329793071,0.330643286,0.332123571,0.334215286,0.336592643,0.338415607,0.340261107,0.341627464,0.342058143,0.342319679,0.342810036,0.342113786,0.341199679,0.339156786,0.335823821,0.331911571,0.325982464,0.318586857,0.309909107,0.294341408,0.27877370900000004,0.26320601,0.247638311,0.232070612,0.21650291300000002,0.200935214,0.18536751499999998,0.169799816,0.154232117,0.13866441799999998,0.123096719,0.10752901999999998,0.091961321,0.088669107,0.086913,0.086128429,0.085918571,0.086182036,0.087319,0.089826857,0.093024143,0.096461821,0.100328321,0.105250286,0.109904964,0.114994893,0.120169929,0.125554571,0.130801321,0.13598575,0.141153,0.146309571,0.151099071,0.155972536,0.160378857,0.164349036,0.16804975,0.171440536,0.174515143,0.177407357,0.180155179,0.18254225,0.184236179,0.185672286,0.186238571,0.186183357,0.186225571,0.186167786,0.185207286
-1.1031615,0.443706536,0.445966107,0.448903,0.451085464,0.452819286,0.454988536,0.456832464,0.45791675,0.458181929,0.459317857,0.459597393,0.45997375,0.459900536,0.459173643,0.458172036,0.4569105,0.455123536,0.452476643,0.448195321,0.440870643,0.42974975,0.415908643,0.404182214,0.397419571,0.393554643,0.391062464,0.388524893,0.386306393,0.385735179,0.387014536,0.388969036,0.3919705,0.395471286,0.398396643,0.401233357,0.403048429,0.404073429,0.404853857,0.405596464,0.40517925,0.404628786,0.402772464,0.399517107,0.395309607,0.388976464,0.380778679,0.371138821,0.35204434907142856,0.3329498771428572,0.31385540521428573,0.2947609332857143,0.2756664613571429,0.25657198942857146,0.2374775175,0.2183830455714286,0.19928857364285718,0.18019410171428574,0.16109962978571432,0.1420051578571429,0.12291068592857146,0.103816214,0.098990357,0.096460679,0.095339214,0.09515925,0.095496607,0.096866679,0.099957679,0.103954964,0.108470071,0.113426607,0.119586607,0.125276,0.131282071,0.137434036,0.143577714,0.149442143,0.155142036,0.160734714,0.166240179,0.171379321,0.176508857,0.181160643,0.185583071,0.189713107,0.193687321,0.19728725,0.200650821,0.203878286,0.206619464,0.208541964,0.210073286,0.210244429,0.209426286,0.208378357,0.207203464,0.205350321
-1.9374273,0.410862107,0.412986607,0.415493321,0.4174945,0.418928464,0.420865214,0.422492607,0.42357975,0.424032964,0.424882643,0.425327786,0.425665429,0.425586536,0.425084393,0.424364357,0.423244393,0.421760143,0.419520107,0.415888321,0.409510214,0.399747,0.387478821,0.377159107,0.370984857,0.367431,0.364758607,0.362112607,0.360085536,0.359722857,0.361231643,0.363429607,0.366603036,0.369968429,0.372744179,0.37545375,0.377360893,0.378297286,0.379125036,0.379905821,0.379662464,0.379372286,0.377696286,0.374918393,0.371464036,0.365967679,0.358917357,0.350473571,0.3332094537142857,0.3159453364285714,0.2986812191428571,0.28141710185714286,0.26415298457142855,0.24688886728571427,0.22962475,0.2123606327142857,0.19509651542857143,0.17783239814285715,0.16056828085714286,0.14330416357142856,0.12604004628571427,0.108775929,0.104074786,0.101557071,0.100526536,0.100238179,0.100540036,0.101856429,0.104805964,0.10865475,0.113012429,0.117842429,0.123826607,0.129226071,0.13496425,0.140728714,0.146433821,0.151868464,0.157006321,0.162092857,0.16713,0.171768786,0.176429536,0.180699571,0.184655036,0.188329143,0.191774786,0.195017,0.197990464,0.200691286,0.202513214,0.204070536,0.205780893,0.206163429,0.205499786,0.20445225,0.203157607,0.200771571
-1.3651623,0.462628821,0.46474925,0.467059357,0.468768,0.47033825,0.472111643,0.473750857,0.474812607,0.475408,0.476232,0.476575107,0.476856857,0.477004857,0.476651536,0.475983036,0.475255357,0.474067357,0.472199393,0.469094571,0.4633495,0.4542715,0.44274175,0.433312036,0.427816143,0.42496025,0.422993036,0.420936036,0.419305786,0.418890429,0.419860643,0.421656393,0.424280464,0.427412857,0.430083143,0.43249075,0.434184857,0.435085429,0.435770929,0.436327071,0.4362115,0.435507393,0.433936607,0.431228571,0.427694857,0.422315464,0.4153425,0.406733464,0.386894862,0.36705625999999997,0.347217658,0.327379056,0.30754045399999996,0.287701852,0.26786325,0.248024648,0.22818604599999998,0.208347444,0.18850884199999998,0.16867023999999997,0.148831638,0.128993036,0.123123071,0.120104679,0.118964,0.118974607,0.1197165,0.121767821,0.125891071,0.131515321,0.137807679,0.144628643,0.153062357,0.160664071,0.168603107,0.17656125,0.184380643,0.191888179,0.199074714,0.205905071,0.21264625,0.218868321,0.2251605,0.230716143,0.235896964,0.240715607,0.245264821,0.249651143,0.253640321,0.257259857,0.260483071,0.2628825,0.264908786,0.265766143,0.265569786,0.264915357,0.263893357,0.261303536
-1.1238457,0.399173643,0.400929,0.403200821,0.405046929,0.406309179,0.407852536,0.409581071,0.410471393,0.410489821,0.411770071,0.411966357,0.4121935,0.412268036,0.411829214,0.411221107,0.410224786,0.409007464,0.407138786,0.403812821,0.398433571,0.390293964,0.379587179,0.370425786,0.364738964,0.36119875,0.35874325,0.356257321,0.354328143,0.353710893,0.35454425,0.356089607,0.35857725,0.361402714,0.363747536,0.3660935,0.367547143,0.368295321,0.369039643,0.369738607,0.36937025,0.369073179,0.367724179,0.365155893,0.36206925,0.35702225,0.350587893,0.342966357,0.3261590738571429,0.3093517907142857,0.2925445075714286,0.2757372244285714,0.2589299412857143,0.24212265814285716,0.225315375,0.20850809185714286,0.19170080871428571,0.17489352557142857,0.15808624242857144,0.1412789592857143,0.12447167614285715,0.107664393,0.102395929,0.099392929,0.097851214,0.097204393,0.097204214,0.098245,0.100755071,0.104262071,0.108223679,0.112594679,0.118137429,0.123239643,0.128557214,0.134113179,0.139669714,0.145047107,0.150101643,0.155090786,0.160025071,0.164534714,0.169197607,0.173380893,0.177262143,0.18099675,0.184391821,0.187487143,0.190462821,0.193261071,0.195463643,0.197085036,0.198604429,0.198848571,0.198152,0.197272107,0.196386,0.194774571
